./2006.q1-q4.by_area/2006.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2006","3","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",150249,2512465,2525544,2514243,22372300586,2146105486,62721877,684,"",1.00,1.03,1.02,1.02,1.03,1.02,1.00,1.01,"",1842,1.2,10829,0.4,14151,0.6,7648,0.3,18097592,0.1,-73290694,-3.3,-5450961,-8.0,-2,-0.3
./2006.q1-q4.by_area/2006.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2006","4","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",150773,2509904,2510469,2512232,23865959819,1788638971,51995576,731,"",1.00,1.02,1.02,1.02,1.03,1.03,1.00,1.01,"",2250,1.5,10298,0.4,6715,0.3,11795,0.5,689730023,3.0,-44440726,-2.4,-4483038,-7.9,18,2.5
./2006.q1-q4.by_area/2006.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2006","1","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",86240,1199011,1199758,1213110,10277211131,8298887492,127815320,657,"",0.97,1.00,1.00,1.00,0.99,1.00,1.00,0.99,"",516,0.6,26902,2.3,26056,2.2,24220,2.0,930338473,10.0,694183364,9.1,12241156,10.6,47,7.7
./2006.q1-q4.by_area/2006.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2006","2","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",86959,1235068,1248232,1263181,10171952348,6088014689,103222562,627,"",0.97,1.00,1.00,1.00,0.99,1.01,1.00,0.99,"",927,1.1,22228,1.8,24731,2.0,25542,2.1,639660992,6.7,280910415,4.8,4912064,5.0,28,4.7
./2006.q1-q4.by_area/2006.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2006","3","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",87564,1261878,1259366,1252146,10240549924,3722111901,62913417,626,"",0.97,1.00,1.00,1.00,0.99,1.01,1.00,0.99,"",1136,1.3,17477,1.4,19033,1.5,16670,1.3,87231816,0.9,46682151,1.3,512045,0.8,-4,-0.6
./2006.q1-q4.by_area/2006.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2006","4","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",87329,1249019,1251488,1251763,11333295198,2430053848,38573448,697,"",0.97,1.00,1.00,1.00,0.99,1.02,1.00,0.99,"",917,1.1,19365,1.6,19567,1.6,20385,1.7,580490800,5.4,154625282,6.8,2656067,7.4,25,3.7
./2006.q1-q4.by_area/2006.q1-q4 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2006","1","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",78818,1051402,1056558,1067109,9678354810,5581848722,187567142,703,"",0.97,0.97,0.97,0.97,0.99,0.84,0.99,1.01,"",2132,2.8,14406,1.4,15638,1.5,14979,1.4,978914045,11.3,278419519,5.2,-8086398,-4.1,62,9.7
./2006.q1-q4.by_area/2006.q1-q4 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2006","2","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",79102,1078216,1084720,1096122,9439950248,1827993855,57265350,668,"",0.97,0.97,0.97,0.97,0.98,0.59,0.96,1.01,"",1519,2.0,11965,1.1,12556,1.2,15829,1.5,583861310,6.6,-51010015,-2.7,-6948894,-10.8,33,5.2
./2006.q1-q4.by_area/2006.q1-q4 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2006","3","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",78103,1093979,1098202,1101531,9582652124,1222785745,40113661,671,"",0.97,0.97,0.98,0.97,1.00,0.56,0.96,1.03,"",-470,-0.6,15728,1.5,19889,1.8,25005,2.3,240849387,2.6,19491673,1.6,-1347849,-3.3,4,0.6
./2006.q1-q4.by_area/2006.q1-q4 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2006","4","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",78244,1097168,1098950,1107465,10611245980,1061864783,33992557,741,"",0.97,0.97,0.97,0.97,0.99,0.48,0.94,1.02,"",-1156,-1.5,26511,2.5,22974,2.1,29047,2.7,939774877,9.7,56962587,5.7,-471938,-1.4,49,7.1
./2006.q1-q4.by_area/2006.q1-q4 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2006","1","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",103416,1450069,1449937,1471221,12708255887,7556800088,204613793,671,"",0.98,0.99,0.99,0.99,0.98,1.01,1.00,0.99,"",4073,4.1,28122,2.0,23795,1.7,31789,2.2,1097784434,9.5,392647308,5.5,4788351,2.4,46,7.4
./2006.q1-q4.by_area/2006.q1-q4 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2006","2","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",103894,1478760,1489399,1499179,12663518424,2501187554,66574550,654,"",0.98,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",4000,4.0,19497,1.3,20704,1.4,20381,1.4,586045348,4.9,-70932149,-2.8,-4257807,-6.0,22,3.5
./2006.q1-q4.by_area/2006.q1-q4 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2006","3","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",105605,1482005,1493181,1490840,12611619232,1497504820,40502717,652,"",0.98,1.01,0.99,0.98,1.00,1.02,1.00,1.01,"",4356,4.3,12991,0.9,12450,0.8,11286,0.8,63225736,0.5,-56785493,-3.7,-2898200,-6.7,-2,-0.3
./2006.q1-q4.by_area/2006.q1-q4 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2006","4","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",106747,1488056,1497329,1509796,13816176003,1304342230,35401033,709,"",0.98,0.99,0.99,0.99,0.98,1.03,1.00,1.00,"",4640,4.5,11527,0.8,13152,0.9,25967,1.7,662237189,5.0,997229,0.1,-1757163,-4.7,26,3.8
./2006.q1-q4.by_area/2006.q1-q4 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2006","1","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",114139,1412839,1429314,1455350,13129873986,6985089561,100020858,705,"",0.98,0.97,0.97,0.97,0.97,1.01,1.00,1.00,"",1825,1.6,-72106,-4.9,-58628,-3.9,-49948,-3.3,1164386028,9.7,117058029,1.7,3825985,4.0,88,14.3
./2006.q1-q4.by_area/2006.q1-q4 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2006","2","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",115533,1461183,1473884,1489391,13099005032,2282990291,35053945,683,"",0.99,0.97,0.97,0.97,0.98,1.02,1.00,1.01,"",1927,1.7,-62629,-4.1,-56864,-3.7,-49457,-3.2,1006868583,8.3,-45549524,-2.0,15470,0.0,76,12.5
./2006.q1-q4.by_area/2006.q1-q4 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2006","3","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",116397,1472538,1484364,1493259,13203094894,1620313036,26354045,685,"",0.99,0.96,0.96,0.97,0.97,1.02,1.00,1.01,"",1996,1.7,-62137,-4.0,-53773,-3.5,84555,6.0,918592358,7.5,190035600,13.3,3027003,13.0,52,8.2
./2006.q1-q4.by_area/2006.q1-q4 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2006","4","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",117795,1498408,1507809,1519264,14968225678,1458541178,24202849,763,"",0.99,0.97,0.97,0.97,0.99,1.03,1.00,1.02,"",2865,2.5,105676,7.6,90523,6.4,85369,6.0,1601136814,12.0,49245595,3.5,-1804859,-6.9,36,5.0
./2006.q1-q4.by_area/2006.q1-q4 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2006","1","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",45607,476613,472794,475794,3984586574,2762234092,46379345,645,"",0.97,0.99,0.99,0.98,0.97,1.01,1.00,0.98,"",913,2.0,2465,0.5,1963,0.4,4116,0.9,266190674,7.2,141542922,5.4,3559488,8.3,39,6.4
./2006.q1-q4.by_area/2006.q1-q4 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2006","2","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",46024,486724,497725,514909,4015511735,1362551969,25546668,618,"",0.97,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",908,2.0,3567,0.7,2585,0.5,6073,1.2,195723049,5.1,-30527181,-2.2,328863,1.3,25,4.2
./2006.q1-q4.by_area/2006.q1-q4 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2006","3","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",46341,522359,524727,510544,4160373988,822360059,16426502,616,"",0.97,1.00,1.00,0.99,0.98,1.02,1.00,0.98,"",932,2.1,2113,0.4,2802,0.5,3051,0.6,37987217,0.9,-34167734,-4.0,-324874,-1.9,2,0.3
./2006.q1-q4.by_area/2006.q1-q4 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2006","4","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",46800,503986,500416,500716,4400649307,545682711,10383373,675,"",0.97,0.99,0.99,0.99,0.98,1.03,1.00,0.99,"",1270,2.8,3929,0.8,3868,0.8,3896,0.8,151194849,3.6,-4628073,-0.8,89391,0.9,18,2.7
./2006.q1-q4.by_area/2006.q1-q4 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2006","1","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",159072,2020011,2020323,2047629,23025325427,11451650406,262045542,873,"",1.01,0.97,0.97,0.97,0.94,1.01,1.00,0.97,"",2245,1.4,36123,1.8,32938,1.7,42120,2.1,2220268512,10.7,632207674,5.8,-30197048,-10.3,70,8.7
./2006.q1-q4.by_area/2006.q1-q4 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2006","2","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",160226,2061478,2079471,2109306,22108334664,3468765142,77947449,816,"",1.01,0.97,0.97,0.97,0.94,1.00,1.01,0.97,"",2540,1.6,26840,1.3,25880,1.3,29395,1.4,1225218661,5.9,-99063103,-2.8,-14546180,-15.7,35,4.5
./2006.q1-q4.by_area/2006.q1-q4 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2006","3","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",158392,2101220,2100728,2087779,22321388231,2260388888,50878518,819,"",1.01,0.97,0.98,0.97,0.94,1.00,1.01,0.97,"",2239,1.4,19085,0.9,19595,0.9,13686,0.7,164427585,0.7,-134813344,-5.6,-10988641,-17.8,-1,-0.1
./2006.q1-q4.by_area/2006.q1-q4 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2006","4","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",161478,2080205,2087066,2098775,24917033832,1916001598,42764494,918,"",1.01,0.97,0.97,0.97,0.94,0.99,1.01,0.97,"",4314,2.7,20055,1.0,20042,1.0,22646,1.1,1116558773,4.7,-24131331,-1.2,-7189132,-14.4,33,3.7
./2006.q1-q4.by_area/2006.q1-q4 25000 Massachusetts -- Statewide.csv:"25000","5","10","51","0","2006","1","","Massachusetts -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",199354,2706517,2701014,2721010,37645818279,19787857589,881817911,1069,"",1.00,1.04,1.04,1.04,1.05,0.95,1.00,1.01,"",-8774,-4.2,32334,1.2,24451,0.9,36561,1.4,3485548552,10.2,1022347661,5.4,-8173748,-0.9,88,9.0
./2006.q1-q4.by_area/2006.q1-q4 25000 Massachusetts -- Statewide.csv:"25000","5","10","51","0","2006","2","","Massachusetts -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",201975,2763205,2791298,2838929,34800599037,7720945725,340151542,957,"",1.00,1.04,1.04,1.03,1.04,0.86,1.00,1.01,"",-9055,-4.3,26683,1.0,25602,0.9,34036,1.2,1987871637,6.1,-268110108,-3.4,-24579538,-6.7,45,4.9
./2006.q1-q4.by_area/2006.q1-q4 25000 Massachusetts -- Statewide.csv:"25000","5","10","51","0","2006","3","","Massachusetts -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",202436,2837865,2836606,2816739,35006364587,4489183335,198581474,951,"",1.00,1.04,1.05,1.03,1.05,0.79,0.99,1.01,"",-10277,-4.8,29772,1.1,31635,1.1,27809,1.0,472343512,1.4,-226078259,-4.8,-17404738,-8.1,2,0.2
./2006.q1-q4.by_area/2006.q1-q4 25000 Massachusetts -- Statewide.csv:"25000","5","10","51","0","2006","4","","Massachusetts -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",202863,2815745,2816800,2827899,39935510515,3437553875,147601410,1089,"",1.00,1.04,1.04,1.04,1.04,0.70,0.98,1.01,"",998,0.5,37769,1.4,33088,1.2,34439,1.2,2354690463,6.3,19277953,0.6,-4960201,-3.3,51,4.9
./2006.q1-q4.by_area/2006.q1-q4 26000 Michigan -- Statewide.csv:"26000","5","10","51","0","2006","1","","Michigan -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",249779,3539875,3527636,3554841,37729670016,20339090402,969655067,820,"",1.00,1.01,1.01,1.01,1.01,1.01,1.00,1.00,"",2081,0.8,-10165,-0.3,-31524,-0.9,-25071,-0.7,1502509348,4.1,299319253,1.5,76441981,8.6,38,4.9
./2006.q1-q4.by_area/2006.q1-q4 26000 Michigan -- Statewide.csv:"26000","5","10","51","0","2006","2","","Michigan -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",249112,3603702,3656568,3698201,36849579523,6215764073,276320071,776,"",1.00,1.01,1.01,1.02,1.02,1.02,1.00,1.00,"",-600,-0.2,-44522,-1.2,-50626,-1.4,-34528,-0.9,167400792,0.5,-275445653,-4.2,3194521,1.2,13,1.7
./2006.q1-q4.by_area/2006.q1-q4 26000 Michigan -- Statewide.csv:"26000","5","10","51","0","2006","3","","Michigan -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",252361,3619492,3669939,3655014,36981442546,3737033412,162736305,780,"",1.00,1.01,1.02,1.01,1.01,1.02,1.00,1.00,"",2387,1.0,-70679,-1.9,-60514,-1.6,-67724,-1.8,-728722460,-1.9,-326482111,-8.0,-5627779,-3.3,-1,-0.1
./2006.q1-q4.by_area/2006.q1-q4 26000 Michigan -- Statewide.csv:"26000","5","10","51","0","2006","4","","Michigan -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",256725,3614270,3614035,3607701,39997833183,2923745888,120835739,852,"",1.00,1.01,1.01,1.01,1.01,1.03,1.01,1.00,"",9238,3.7,-74306,-2.0,-73233,-2.0,-68294,-1.9,-79773125,-0.2,-109563045,-3.6,307598,0.3,15,1.8
./2006.q1-q4.by_area/2006.q1-q4 27000 Minnesota -- Statewide.csv:"27000","5","10","51","0","2006","1","","Minnesota -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",159505,2243059,2234514,2248274,24337220224,17652010342,308466518,835,"",0.98,1.02,1.02,1.02,1.02,1.01,1.00,1.00,"",10475,7.0,71624,3.3,66984,3.1,66494,3.0,1964078422,8.8,1233073439,7.5,9731223,3.3,43,5.4
./2006.q1-q4.by_area/2006.q1-q4 27000 Minnesota -- Statewide.csv:"27000","5","10","51","0","2006","2","","Minnesota -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",159076,2270402,2308487,2346212,23613722775,12074421266,225125172,787,"",0.98,1.02,1.02,1.02,1.03,1.02,1.00,1.01,"",4875,3.2,22969,1.0,39608,1.7,56764,2.5,1432428761,6.5,548706249,4.8,1990306,0.9,35,4.7
./2006.q1-q4.by_area/2006.q1-q4 27000 Minnesota -- Statewide.csv:"27000","5","10","51","0","2006","3","","Minnesota -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",157355,2332863,2339471,2316689,23798410967,7375758776,140373208,786,"",0.98,1.02,1.02,1.02,1.03,1.02,1.00,1.01,"",-1000,-0.6,19133,0.8,13241,0.6,4544,0.2,-63856838,-0.3,-66960974,-0.9,-7680292,-5.2,-6,-0.8
./2006.q1-q4.by_area/2006.q1-q4 27000 Minnesota -- Statewide.csv:"27000","5","10","51","0","2006","4","","Minnesota -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",159956,2310048,2307493,2298895,25438630465,4915783140,84334859,849,"",0.98,1.02,1.02,1.02,1.03,1.03,1.00,1.01,"",-1589,-1.0,788,0.0,162,0.0,-3894,-0.2,1007623950,4.1,98256269,2.0,-1237260,-1.4,34,4.2
./2006.q1-q4.by_area/2006.q1-q4 28000 Mississippi -- Statewide.csv:"28000","5","10","51","0","2006","1","","Mississippi -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",63980,863856,870940,882867,6650241089,4185702329,72162144,586,"",0.97,0.94,0.94,0.95,0.92,0.99,0.99,0.97,"",955,1.5,-415,0.0,2520,0.3,6092,0.7,620455780,10.3,198197833,5.0,1968009,2.8,53,9.9
./2006.q1-q4.by_area/2006.q1-q4 28000 Mississippi -- Statewide.csv:"28000","5","10","51","0","2006","2","","Mississippi -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",64473,887519,892614,894502,6637569552,1426464001,25172123,573,"",0.97,0.95,0.94,0.94,0.93,1.00,0.99,0.99,"",1080,1.7,5192,0.6,9209,1.0,12120,1.4,446243304,7.2,-5593434,-0.4,-62187,-0.2,33,6.1
./2006.q1-q4.by_area/2006.q1-q4 28000 Mississippi -- Statewide.csv:"28000","5","10","51","0","2006","3","","Mississippi -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",64776,886540,896468,901112,6670516135,912588207,15929708,574,"",0.97,0.93,0.93,0.94,0.93,1.01,0.99,0.99,"",863,1.4,6308,0.7,10883,1.2,31513,3.6,237772009,3.7,53817263,6.3,472547,3.1,11,2.0
./2006.q1-q4.by_area/2006.q1-q4 28000 Mississippi -- Statewide.csv:"28000","5","10","51","0","2006","4","","Mississippi -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",64963,897466,902525,905519,7316881280,791549504,13908352,624,"",0.97,0.94,0.94,0.94,0.93,1.02,1.00,0.99,"",1365,2.1,22832,2.6,17708,2.0,23726,2.7,336935546,4.8,-26033432,-3.2,-1742115,-11.1,14,2.3
./2006.q1-q4.by_area/2006.q1-q4 29000 Missouri -- Statewide.csv:"29000","5","10","51","0","2006","1","","Missouri -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",160699,2212105,2218749,2249113,21295440178,13234897322,285559099,736,"",0.98,1.00,1.00,1.00,1.01,1.00,1.00,1.01,"",2202,1.4,40822,1.9,39269,1.8,39417,1.8,1965855305,10.2,757602959,6.1,34712788,13.8,56,8.2
./2006.q1-q4.by_area/2006.q1-q4 29000 Missouri -- Statewide.csv:"29000","5","10","51","0","2006","2","","Missouri -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",160866,2280159,2293039,2314484,20761483953,5478402952,122160402,696,"",0.98,1.00,1.00,1.00,1.00,1.01,1.00,1.00,"",1478,0.9,30406,1.4,33346,1.5,38721,1.7,1027405504,5.2,-125037331,-2.2,2449117,2.0,25,3.7
./2006.q1-q4.by_area/2006.q1-q4 29000 Missouri -- Statewide.csv:"29000","5","10","51","0","2006","3","","Missouri -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",162859,2296380,2302301,2297429,20695734476,3042310352,68662508,693,"",0.98,1.01,1.01,1.00,1.02,1.02,1.00,1.02,"",1629,1.0,30914,1.4,27018,1.2,24804,1.1,115283742,0.6,-93227987,-3.0,-193307,-0.3,-4,-0.6
./2006.q1-q4.by_area/2006.q1-q4 29000 Missouri -- Statewide.csv:"29000","5","10","51","0","2006","4","","Missouri -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",164303,2296586,2301445,2304996,22500347519,2397113947,54538955,752,"",0.98,1.00,1.00,1.00,1.01,1.02,1.00,1.01,"",2271,1.4,28123,1.2,31449,1.4,33918,1.5,778994699,3.6,24509293,1.0,2052333,3.9,16,2.2
./2006.q1-q4.by_area/2006.q1-q4 30000 Montana -- Statewide.csv:"30000","5","10","51","0","2006","1","","Montana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",38178,328826,330131,334416,2364964754,1913926782,24383543,549,"",0.98,0.96,0.96,0.96,0.91,0.86,0.96,0.95,"",1107,3.0,14373,4.6,13020,4.1,12519,3.9,264541264,12.6,194135829,11.3,2654029,12.2,41,8.1
./2006.q1-q4.by_area/2006.q1-q4 30000 Montana -- Statewide.csv:"30000","5","10","51","0","2006","2","","Montana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",38897,339835,346666,357978,2450950195,1551842537,21939828,542,"",0.98,0.96,0.96,0.96,0.92,0.84,0.96,0.95,"",1310,3.5,12853,3.9,13563,4.1,15707,4.6,205297154,9.1,112981629,7.9,1881415,9.4,25,4.8
./2006.q1-q4.by_area/2006.q1-q4 30000 Montana -- Statewide.csv:"30000","5","10","51","0","2006","3","","Montana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",39068,358053,360088,353360,2581575505,1142559003,16915974,556,"",0.98,0.98,0.98,0.96,0.95,0.78,0.93,0.97,"",1029,2.7,11358,3.3,11849,3.4,10079,2.9,140354327,5.7,31817293,2.9,501221,3.1,13,2.4
./2006.q1-q4.by_area/2006.q1-q4 30000 Montana -- Statewide.csv:"30000","5","10","51","0","2006","4","","Montana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",39278,349473,347042,349434,2777987874,813771328,11423450,613,"",0.98,0.96,0.96,0.96,0.94,0.73,0.91,0.98,"",1086,2.8,9444,2.8,8915,2.6,11910,3.5,230629742,9.1,44698140,5.8,618010,5.7,34,5.9
./2006.q1-q4.by_area/2006.q1-q4 31000 Nebraska -- Statewide.csv:"31000","5","10","51","0","2006","1","","Nebraska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",53427,726701,729313,735287,6099475278,3608681117,88863178,642,"",0.97,0.99,0.99,0.99,0.97,1.00,1.00,0.98,"",1080,2.1,10411,1.5,10294,1.4,8461,1.2,573351825,10.4,392886827,12.2,11221862,14.5,52,8.8
./2006.q1-q4.by_area/2006.q1-q4 31000 Nebraska -- Statewide.csv:"31000","5","10","51","0","2006","2","","Nebraska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",53885,741915,749675,757798,6085306139,1186179606,30831279,624,"",0.97,0.99,0.98,0.98,0.98,1.01,1.00,1.00,"",1116,2.1,6446,0.9,7820,1.1,9227,1.2,425868512,7.5,168854482,16.6,5400675,21.2,37,6.3
./2006.q1-q4.by_area/2006.q1-q4 31000 Nebraska -- Statewide.csv:"31000","5","10","51","0","2006","3","","Nebraska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",54343,762150,756474,753683,6074655677,722509406,19190335,617,"",0.97,0.98,0.98,0.99,0.97,1.02,1.00,0.99,"",906,1.7,6605,0.9,7372,1.0,9219,1.2,19462301,0.3,73316056,11.3,2867122,17.6,-4,-0.6
./2006.q1-q4.by_area/2006.q1-q4 31000 Nebraska -- Statewide.csv:"31000","5","10","51","0","2006","4","","Nebraska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",53959,753682,756613,757501,6745122332,607676060,16044613,686,"",0.97,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",309,0.6,8713,1.2,10264,1.4,11161,1.5,316317876,4.9,78272701,14.8,2854127,21.6,23,3.5
./2006.q1-q4.by_area/2006.q1-q4 32000 Nevada -- Statewide.csv:"32000","5","10","51","0","2006","1","","Nevada -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",68605,1091480,1100409,1112911,10699065489,9151561027,126670545,747,"",1.01,1.05,1.06,1.05,1.02,1.01,1.00,0.97,"",4141,6.4,68383,6.7,69839,6.8,68431,6.6,1299396415,13.8,1262559224,16.0,16469312,14.9,47,6.7
./2006.q1-q4.by_area/2006.q1-q4 32000 Nevada -- Statewide.csv:"32000","5","10","51","0","2006","2","","Nevada -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",69471,1119689,1129291,1138861,10722362752,6966219929,99085332,730,"",1.01,1.05,1.05,1.05,1.04,1.02,1.00,0.99,"",4227,6.5,53711,5.0,58644,5.5,58510,5.4,640294751,6.4,526142387,8.2,8165452,9.0,7,1.0
./2006.q1-q4.by_area/2006.q1-q4 32000 Nevada -- Statewide.csv:"32000","5","10","51","0","2006","3","","Nevada -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",71200,1134509,1138110,1138205,10712992355,4929520986,72878903,725,"",1.01,1.04,1.05,1.05,1.02,1.02,1.00,0.98,"",4857,7.3,48229,4.4,46748,4.3,39416,3.6,383834303,3.7,151846604,3.2,3661679,5.3,-3,-0.4
./2006.q1-q4.by_area/2006.q1-q4 32000 Nevada -- Statewide.csv:"32000","5","10","51","0","2006","4","","Nevada -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",72960,1131564,1133372,1133962,11836948691,3601110374,56852803,804,"",1.01,1.05,1.05,1.05,1.03,1.03,1.00,0.98,"",5359,7.9,33490,3.0,30180,2.7,25739,2.3,922055026,8.4,165383792,4.8,3667191,6.9,43,5.7
./2006.q1-q4.by_area/2006.q1-q4 33000 New Hampshire -- Statewide.csv:"33000","5","10","51","0","2006","1","","New Hampshire -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",45540,528640,525725,528428,5559808209,2793254251,38068722,811,"",0.99,1.02,1.02,1.02,1.03,1.01,1.01,1.01,"",968,2.2,8704,1.7,8071,1.6,10045,1.9,462036531,9.1,127718469,4.8,-11388085,-23.0,55,7.3
./2006.q1-q4.by_area/2006.q1-q4 33000 New Hampshire -- Statewide.csv:"33000","5","10","51","0","2006","2","","New Hampshire -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",46124,533911,539480,553979,5437745489,775481690,13623821,771,"",0.99,1.02,1.02,1.03,1.03,1.02,1.01,1.01,"",1047,2.3,5603,1.1,4743,0.9,6952,1.3,199928801,3.8,-40537062,-5.0,-1586359,-10.4,20,2.7
./2006.q1-q4.by_area/2006.q1-q4 33000 New Hampshire -- Statewide.csv:"33000","5","10","51","0","2006","3","","New Hampshire -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",46470,555718,556322,545897,5611240773,539013464,8750413,781,"",0.99,1.04,1.04,1.02,1.05,1.02,1.01,1.02,"",942,2.1,3477,0.6,4309,0.8,2336,0.4,56667229,1.0,-25178148,-4.5,-914061,-9.5,3,0.4
